id,area_type,availability,location,size,total_sqft,bath,balcony,price
9375,type_III,Ready To Move,9th Phase JP Nagar,8 Bedroom,1200.0,8.0,,135.0
9376,type_I,22-Jan,Vajarahalli,3 BHK,1475.0,3.0,1.0,80.0
9377,type_I,Ready To Move,7th Phase JP Nagar,2 BHK,1236.0,2.0,2.0,61.33
9378,type_III,Ready To Move,KR Puram,5 Bedroom,4166.0,5.0,,560.0
9379,type_I,20-Dec,Yeshwanthpur,4 BHK,1950.0,4.0,0.0,130.0
9380,type_II,Ready To Move,Magadi Road,2 BHK,1345.0,2.0,2.0,55.0
9381,type_I,Ready To Move,Hebbal,4 BHK,2483.0,5.0,2.0,230.0
9382,type_II,Ready To Move,Bhoganhalli,2 BHK,1125.0,2.0,1.0,54.0
9383,type_III,Immediate Possession,Anekal,,1453.0,,,16.5
9384,type_III,Ready To Move,Nagarbhavi,3 Bedroom,1350.0,3.0,2.0,150.0
9385,type_I,Ready To Move,Sarjapur  Road,2 BHK,1113.0,2.0,1.0,44.5
9386,type_I,Ready To Move,Indira Nagar,4 BHK,2800.0,4.0,3.0,365.0
9387,type_I,Ready To Move,Kudlu,2 BHK,1024.0,2.0,2.0,44.0
9388,type_I,Ready To Move,Hennur Road,3 BHK,2050.0,3.0,,120.0
9389,type_II,Ready To Move,Kodigehaali,2 BHK,866.0,2.0,2.0,32.0
9390,type_I,Ready To Move,Yelahanka,2 BHK,1050.0,2.0,2.0,33.1
9391,type_I,Ready To Move,Yeshwanthpur,3 BHK,2503.0,3.0,3.0,138.0
9392,type_I,21-Dec,Kanakpura Road,2 BHK,900.0,2.0,1.0,41.0
9393,type_I,Ready To Move,NGR Layout,2 BHK,1020.0,2.0,2.0,48.45
9394,type_I,18-Jun,JP Nagar,2 BHK,1060.0,2.0,2.0,33.95
9395,type_I,19-Dec,Kanakapura,1 BHK,825.0,1.0,0.0,35.475
9396,type_I,Ready To Move,Babusapalaya,2 BHK,1084.0,2.0,1.0,58.0
9397,type_I,Ready To Move,Electronics City Phase 1,3 BHK,1291.0,2.0,3.0,32.0
9398,type_I,20-Jan,Balagere,2 BHK,1007.0,2.0,1.0,65.0
9399,type_I,Ready To Move,Hormavu,3 BHK,1550.0,2.0,2.0,60.0
9400,type_II,18-Jun,Whitefield,4 Bedroom,4827.0,4.0,3.0,400.0
9401,type_II,Ready To Move,JP Nagar,4 BHK,3000.0,3.0,2.0,150.0
9402,type_II,Ready To Move,Yeshwanthpur,5 Bedroom,850.0,4.0,2.0,90.0
9403,type_I,Ready To Move,Whitefield,2 BHK,1205.0,2.0,1.0,40.0
9404,type_III,Ready To Move, Devarachikkanahalli,3 Bedroom,1200.0,3.0,1.0,160.0
9405,type_III,18-May,Kasavanhalli,4 Bedroom,4408.0,4.0,2.0,344.0
9406,type_II,Ready To Move,Doddakannelli,3 BHK,1477.0,2.0,2.0,80.0
9407,type_III,Ready To Move,New Thippasandra,3 Bedroom,750.0,3.0,2.0,155.0
9408,type_II,Ready To Move,Kashi Nagar,2 BHK,1190.0,2.0,2.0,42.0
9409,type_I,19-Dec,Balagere,2 BHK,1012.0,2.0,1.0,54.59
9410,type_I,Ready To Move,Ambedkar Nagar,3 BHK,1856.0,3.0,1.0,120.0
9411,type_I,Ready To Move,Bannerghatta Road,3 BHK,1880.0,3.0,2.0,95.0
9412,type_I,Ready To Move,Banashankari,2 BHK,1195.0,2.0,1.0,35.84
9413,type_I,Ready To Move,Whitefield,3 BHK,1635.0,2.0,2.0,85.0
9414,type_II,Ready To Move,Reliaable Tranquil Layout,3 BHK,1507.0,3.0,1.0,80.0
9415,type_I,Ready To Move,Raja Rajeshwari Nagar,2 BHK,1128.0,2.0,2.0,40.0
9416,type_I,18-Apr,Banashankari Stage III,3 BHK,1500.0,2.0,2.0,100.0
9417,type_III,Ready To Move,Hebbal Kempapura,4 Bedroom,1200.0,4.0,2.0,215.0
9418,type_I,Ready To Move,Mallasandra,3 BHK,1665.0,3.0,2.0,86.58
9419,type_III,Ready To Move,Neeladri Nagar,5 Bedroom,4000.0,5.0,2.0,425.0
9420,type_II,Ready To Move,JP Nagar,3 BHK,,3.0,1.0,69.34
9421,type_I,Ready To Move,Kasavanhalli,2 BHK,1158.0,2.0,2.0,67.0
9422,type_III,Ready To Move,Devanahalli,4 Bedroom,5000.0,4.0,3.0,465.0
9423,type_IV,Ready To Move,Attibele,1 BHK,460.0,1.0,1.0,13.0
9424,type_I,Ready To Move,Viswajit Layout,2 BHK,1100.0,2.0,3.0,61.0
9425,type_I,18-Aug,Kanakpura Road,3 BHK,1401.0,3.0,2.0,69.0
9426,type_IV,Ready To Move,BCC Layout,2 BHK,1050.0,2.0,3.0,40.0
9427,type_III,Ready To Move,Devara Jeevanahalli,7 Bedroom,1300.0,4.0,1.0,52.0
9428,type_II,Ready To Move,Hennur Road,2 BHK,1297.0,2.0,1.0,49.9
9429,type_II,18-Jun,Anathanagar,2 BHK,1050.0,2.0,2.0,45.0
9430,type_II,Ready To Move,Kaggadasapura,3 BHK,1654.0,3.0,3.0,70.0
9431,type_II,18-Aug,Electronic City Phase II,3 BHK,1320.0,2.0,1.0,38.12
9432,type_II,18-Apr,Sarjapur  Road,2 BHK,1216.0,2.0,2.0,70.0
9433,type_I,Ready To Move,Billekahalli,2 BHK,1350.0,3.0,2.0,55.0
9434,type_I,Ready To Move,Horamavu Agara,3 BHK,1250.0,3.0,2.0,65.0
9435,type_III,Ready To Move,Bank Of Baroda Colony,4 Bedroom,1350.0,4.0,3.0,240.0
9436,type_I,Ready To Move,Sarjapur  Road,3 BHK,1725.0,3.0,3.0,90.0
9437,type_II,Ready To Move,Brookefield,2 BHK,1225.0,2.0,2.0,66.5
9438,type_I,Ready To Move,Chikkalasandra,3 BHK,1270.0,2.0,3.0,55.25
9439,type_III,19-Apr,Anekal,2 Bedroom,1200.0,2.0,1.0,36.1
9440,type_I,20-Jan,Badavala Nagar,3 BHK,1842.0,3.0,2.0,115.0
9441,type_I,Ready To Move,Electronic City,1 BHK,635.0,1.0,0.0,28.0
9442,type_I,Ready To Move,Kalena Agrahara,3 BHK,1804.0,3.0,2.0,166.0
9443,type_I,Ready To Move,Chandapura,2 BHK,750.0,1.0,1.0,18.5
9444,type_I,Ready To Move,Srirampuram,3 BHK,1485.0,2.0,1.0,156.0
9445,type_II,Ready To Move,Basavangudi,1 Bedroom,600.0,1.0,0.0,97.5
9446,type_I,Ready To Move,Akshaya Nagar,3 BHK,1420.0,2.0,2.0,75.0
9447,type_I,Ready To Move,Adugodi,2 BHK,1201.0,2.0,1.0,65.0
9448,type_I,18-Dec,Balagere,2 BHK,1007.0,2.0,1.0,68.0
9449,type_I,Ready To Move,Yelahanka,2 BHK,1180.0,2.0,1.0,55.0
9450,type_I,Ready To Move,Kanakpura Road,3 BHK,2546.0,3.0,,170.0
9451,type_II,Ready To Move,Tejaswini Nagar,3 BHK,1560.0,3.0,2.0,85.0
9452,type_I,Ready To Move,Ashraya Layout,6 BHK,5100.0,7.0,,225.0
9453,type_III,Ready To Move,t.c palya,6 Bedroom,1350.0,6.0,3.0,160.0
9454,type_I,20-Dec,Chandapura,2 BHK,876.0,2.0,2.0,28.47
9455,type_III,Ready To Move,Ilyas Nagar,4 Bedroom,600.0,3.0,0.0,95.0
9456,type_III,Ready To Move,8th Phase JP Nagar,4 Bedroom,1200.0,4.0,2.0,270.0
9457,type_I,Ready To Move,Akshaya Nagar,3 BHK,1410.0,2.0,2.0,80.0
9458,type_I,18-Apr,Marathahalli,2 BHK,1196.0,2.0,2.0,57.9
9459,type_III,Ready To Move,Manjunath Nagar,5 Bedroom,1200.0,5.0,1.0,185.0
9460,type_I,Ready To Move,Kanakpura Road,2 BHK,1495.0,2.0,2.0,90.0
9461,type_III,Ready To Move,Devanahalli,3 Bedroom,1600.0,3.0,2.0,180.0
9462,type_I,Ready To Move,Electronics City Phase 1,3 BHK,1515.0,2.0,1.0,80.91
9463,type_III,Ready To Move,Jnanabharathi Layout,4 Bedroom,860.0,4.0,2.0,125.0
9464,type_I,Ready To Move,Sarjapur  Road,3 BHK,1881.0,3.0,2.0,145.0
9465,type_I,Ready To Move,Uttarahalli,3 BHK,1255.0,2.0,3.0,50.19
9466,type_II,Ready To Move,Gottigere,2 BHK,967.0,2.0,3.0,45.0
9467,type_I,18-Dec,Raja Rajeshwari Nagar,3 BHK,1587.0,3.0,1.0,73.8
9468,type_I,Ready To Move,Jigani,3 BHK,1252.0,3.0,3.0,61.0
9469,type_II,18-Feb,Harlur,4 Bedroom,3385.0,4.0,,260.0
9470,type_II,Ready To Move,Vidyaranyapura,2 BHK,1120.0,2.0,1.0,70.0
9471,type_I,Ready To Move,Whitefield,2 BHK,1175.0,2.0,2.0,50.0
9472,type_I,20-Dec,Whitefield,2 BHK,1269.0,2.0,1.0,75.0
9473,type_III,Ready To Move,Marathahalli,4 Bedroom,1780.0,4.0,3.0,175.0
9474,type_II,Ready To Move,Bannerghatta Road,2 BHK,1015.0,2.0,0.0,48.0
9475,type_I,Ready To Move,Punappa Layout,3 BHK,1310.0,2.0,1.0,55.0
9476,type_I,Ready To Move,Pattandur Agrahara,2 BHK,1350.0,2.0,3.0,68.0
9477,type_I,Ready To Move,Vittasandra,2 BHK,1246.0,2.0,1.0,67.0
9478,type_I,17-Oct,Banashankari,3 BHK,1470.0,2.0,1.0,88.64
9479,type_I,Ready To Move,Hennur Road,2 BHK,1232.0,2.0,2.0,89.0
9480,type_III,Ready To Move,Nagarbhavi,4 Bedroom,1200.0,4.0,3.0,210.0
9481,type_I,Ready To Move,Rajaji Nagar,3 BHK,1640.0,3.0,3.0,223.0
9482,type_I,Ready To Move,Kambipura,2 BHK,883.0,2.0,1.0,49.0
9483,type_I,18-Jun,Bommasandra,2 BHK,1035.0,2.0,1.0,41.0
9484,type_I,21-Jun,Vijayanagar,1 BHK,606.0,1.0,0.0,34.78
9485,type_I,Ready To Move,Yelahanka,2 BHK,1036.0,2.0,2.0,39.37
9486,type_I,Ready To Move,Hennur,2 BHK,1255.0,2.0,1.0,57.5
9487,type_I,19-Jun,Jalahalli,2 BHK,1057.0,2.0,1.0,34.71
9488,type_II,Ready To Move,Uttarahalli,3 Bedroom,1650.0,2.0,1.0,130.0
9489,type_I,Ready To Move,Sahakara Nagar,3 BHK,1200.0,2.0,2.0,75.0
9490,type_III,Ready To Move,TC Palaya,3 Bedroom,1200.0,2.0,0.0,66.0
9491,type_II,20-Dec,Whitefield,2 BHK,1447.0,2.0,1.0,83.0
9492,type_I,18-Apr,Sarjapur,3 BHK,1170.0,2.0,2.0,35.41
9493,type_I,18-Aug,Hennur Road,2 BHK,1081.0,2.0,1.0,30.27
9494,type_III,Ready To Move,Agrahara Dasarahalli,3 Bedroom,1350.0,1.0,0.0,120.0
9495,type_III,Ready To Move,Yelahanka New Town,3 Bedroom,1740.0,3.0,2.0,150.0
9496,type_I,Ready To Move,Kambipura,2 BHK,883.0,2.0,1.0,29.0
9497,type_II,Ready To Move,Yeshwanthpur,3 BHK,3027.0,4.0,3.0,260.0
9498,type_I,Ready To Move,Budigere,2 BHK,1153.0,2.0,2.0,56.55
9499,type_I,Ready To Move,Marathahalli,3 BHK,1385.0,2.0,2.0,68.5
9500,type_II,Ready To Move,BTM Layout,3 BHK,1540.0,2.0,2.0,78.0
9501,type_III,17-Apr,Hennur Road,3 Bedroom,2700.0,3.0,2.0,150.0
9502,type_I,18-Mar,Electronic City,3 BHK,1500.0,2.0,1.0,77.5
9503,type_III,Ready To Move,KR Puram,3 Bedroom,1752.0,3.0,2.0,145.0
9504,type_III,Ready To Move,Vignana Nagar,5 Bedroom,800.0,4.0,2.0,98.0
9505,type_I,Ready To Move,Hormavu,2 BHK,1081.5,2.0,0.0,38.665
9506,type_I,Ready To Move,Thigalarapalya,3 BHK,2072.0,4.0,2.0,142.0
9507,type_I,Ready To Move,Electronic City,3 BHK,1575.0,3.0,2.0,90.0
9508,type_II,Ready To Move,Kengeri,3 BHK,1470.0,3.0,3.0,50.0
9509,type_I,18-Apr,Electronic City,3 BHK,1500.0,2.0,1.0,78.25
9510,type_I,Ready To Move,Kothanur,2 BHK,1200.0,2.0,1.0,51.0
9511,type_I,18-Apr,Roopena Agrahara,3 BHK,1215.0,2.0,2.0,46.5
9512,type_I,Ready To Move,Marathahalli,4 BHK,3940.0,4.0,3.0,220.0
9513,type_III,Ready To Move,Kengeri,4 Bedroom,2400.0,5.0,2.0,253.0
9514,type_III,Ready To Move,Mahalakshmi Layout,8 Bedroom,4482.0,6.0,2.0,852.0
9515,type_I,Ready To Move,Bellandur,2 BHK,1220.0,2.0,2.0,60.0
9516,type_II,Ready To Move,Hebbal,2 BHK,919.0,2.0,1.0,49.0
9517,type_II,Ready To Move,Amruthnagar,2 BHK,1365.0,3.0,2.0,60.0
9518,type_III,Ready To Move,Pampa Extension,4 Bedroom,1200.0,4.0,2.0,250.0
9519,type_II,Ready To Move,Benson Town,2 BHK,1567.0,3.0,0.0,140.0
9520,type_III,Ready To Move,BEL Road,5 Bedroom,4000.0,4.0,2.0,1000.0
9521,type_I,Ready To Move,Green Glen Layout,3 BHK,1752.0,3.0,2.0,105.0
9522,type_I,Ready To Move,RWF West Colony,2 BHK,1000.0,2.0,1.0,50.0
9523,type_I,Ready To Move,Hennur,2 BHK,1255.0,2.0,2.0,54.5
9524,type_I,Ready To Move,Marathalli bridge,3 BHK,1544.0,3.0,,120.0
9525,type_III,Ready To Move,Nanjappa Garden,6 Bedroom,2150.0,6.0,3.0,205.0
9526,type_I,Ready To Move,Marathahalli,2 BHK,1026.0,2.0,1.0,50.18
9527,type_II,Ready To Move,NRI Layout,2 Bedroom,650.0,2.0,0.0,59.0
9528,type_II,Ready To Move,Brookefield,2 BHK,1142.0,2.0,2.0,70.0
9529,type_I,Ready To Move,Malleshwaram,3 BHK,2215.0,3.0,2.0,275.0
9530,type_I,19-Nov,Chandapura,3 BHK,1033.0,2.0,2.0,30.47
9531,type_III,Ready To Move,Nagawara Junction,2 Bedroom,600.0,2.0,0.0,30.0
9532,type_I,Ready To Move,Yelahanka,2 BHK,1076.0,2.0,1.0,78.0
9533,type_I,Ready To Move,Horamavu Agara,2 BHK,1060.0,2.0,1.0,37.0
9534,type_I,Ready To Move,Akshayanagara West,2 BHK,1410.0,2.0,2.0,75.0
9535,type_I,Ready To Move,Siddapura,2 BHK,1275.0,2.0,1.0,105.0
9536,type_I,Ready To Move,Sarjapur,3 BHK,1333.0,3.0,1.0,50.0
9537,type_I,Ready To Move,GD Layout,2 BHK,1094.0,2.0,1.0,44.0
9538,type_II,Ready To Move,Sahakara Nagar,2 BHK,1100.0,2.0,1.0,55.0
9539,type_I,Ready To Move,Sarjapur  Road,1 BHK,539.0,1.0,1.0,45.0
9540,type_I,Ready To Move,Hennur,3 BHK,1830.0,2.0,3.0,113.0
9541,type_III,Ready To Move,Bileshivale,5 Bedroom,6040.0,4.0,,170.0
9542,type_III,Ready To Move,Maruthi Sevanagar,4 Bedroom,2000.0,3.0,1.0,180.0
9543,type_III,Ready To Move,Karuna Nagar,3 Bedroom,1163.0,3.0,2.0,180.0
9544,type_I,Ready To Move,KR Puram,3 BHK,1400.0,2.0,3.0,60.0
9545,type_III,Ready To Move,Sampigehalli,2 Bedroom,1200.0,2.0,1.0,61.0
9546,type_III,Ready To Move,8th block Koramangala,3 Bedroom,2400.0,3.0,2.0,290.0
9547,type_I,19-Dec,Thanisandra,3 BHK,1853.0,3.0,1.0,64.86
9548,type_I,18-Dec,Whitefield,3 BHK,1495.0,,,61.28
9549,type_I,Ready To Move,Raghavendra Layout,3 BHK,1499.0,3.0,2.0,89.0
9550,type_II,Ready To Move,Hennur Road,4 Bedroom,2000.0,4.0,0.0,90.0
9551,type_I,20-Jan,Badavala Nagar,3 BHK,1494.0,2.0,2.0,94.55
9552,type_II,Ready To Move,Dasarahalli,2 BHK,1300.0,2.0,2.0,50.0
9553,type_I,Ready To Move,Magadi Road,3 BHK,1282.0,2.0,2.0,49.0
9554,type_III,Ready To Move,KR Puram,2 Bedroom,1550.0,2.0,1.0,71.0
9555,type_II,18-Dec,Electronic City,2 BHK,1065.0,2.0,1.0,30.75
9556,type_I,Ready To Move,Banashankari Stage III,2 BHK,1200.0,2.0,0.0,42.0
9557,type_I,Ready To Move,Nagavarapalya,2 BHK,907.0,2.0,2.0,38.0
9558,type_I,Ready To Move,Sanjay nagar,3 BHK,1200.0,2.0,1.0,76.0
9559,type_II,Ready To Move,Choodasandra,2 BHK,1065.0,2.0,1.0,46.0
9560,type_I,Ready To Move,Doddathoguru,2 BHK,1105.0,2.0,1.0,50.0
9561,type_I,Ready To Move,Nanjappa Layout,3 BHK,1800.0,3.0,3.0,85.0
9562,type_I,Ready To Move,Abbigere,2 BHK,985.0,2.0,1.0,38.92
9563,type_I,Ready To Move,HSR Layout,3 BHK,1475.0,3.0,2.0,75.0
9564,type_I,Ready To Move,Hennur Road,3 BHK,1891.0,3.0,1.0,110.0
9565,type_II,Ready To Move,Bannerghatta Road,2 BHK,1215.0,2.0,0.0,50.0
9566,type_I,19-Dec,Kanakapura,1 BHK,938.0,1.0,1.0,50.0
9567,type_I,Ready To Move,Hulimavu,2 BHK,1125.0,2.0,2.0,50.0
9568,type_I,Ready To Move,Thigalarapalya,3 BHK,2072.0,4.0,2.0,152.0
9569,type_I,Ready To Move,Thanisandra,3 BHK,2002.0,3.0,2.0,112.0
9570,type_I,21-Dec,Whitefield,1 BHK,665.0,,,28.585
9571,type_I,Ready To Move,Naganathapura,3 BHK,1451.0,3.0,1.0,68.0
9572,type_I,Ready To Move,Divya Unnathi Layout,2 BHK,1141.0,2.0,2.0,49.0
9573,type_III,18-May,Giri Nagar,4 Bedroom,1120.0,4.0,2.0,175.0
9574,type_I,18-May,Bommasandra,3 BHK,1295.0,2.0,1.0,50.28
9575,type_III,Ready To Move,Margondanahalli,3 Bedroom,1200.0,2.0,0.0,65.0
9576,type_I,18-Nov,Kengeri,2 BHK,726.0,2.0,1.0,31.0
9577,type_I,Ready To Move,Omarbagh Layout,4 BHK,3300.0,5.0,3.0,318.0
9578,type_II,Ready To Move,Ashwini layout,2 BHK,1160.0,2.0,1.0,55.0
9579,type_III,Ready To Move,Hoskote,3 Bedroom,1200.0,3.0,2.0,57.0
9580,type_I,Ready To Move,Yelahanka,2 BHK,1200.0,2.0,1.0,54.0
9581,type_I,Ready To Move,Domlur,3 BHK,1429.0,3.0,3.0,86.0
9582,type_I,Ready To Move,Hulimavu,2 BHK,1315.0,2.0,0.0,60.48
9583,type_I,Ready To Move,PNS Layout,2 BHK,1166.0,2.0,3.0,65.0
9584,type_II,Ready To Move,Dooravani Nagar,3 BHK,1596.0,3.0,0.0,95.0
9585,type_I,18-May,Electronic City Phase II,2 BHK,1065.0,2.0,1.0,30.75
9586,type_I,Ready To Move,Cox Town,2 BHK,1200.0,2.0,2.0,140.0
9587,type_III,Ready To Move,Vishveshwarya Layout,4 Bedroom,7000.0,4.0,,210.0
9588,type_II,Ready To Move,Whitefield,3 BHK,1896.0,3.0,1.0,75.0
9589,type_II,Ready To Move,Electronics City Phase 1,2 BHK,950.0,2.0,3.0,31.0
9590,type_I,Ready To Move,Dairy Circle,3 BHK,2735.0,4.0,2.0,340.0
9591,type_II,18-Dec,Kanakpura Road,4 Bedroom,2250.0,4.0,1.0,110.0
9592,type_I,Ready To Move,Devanahalli,3 BHK,1550.0,3.0,1.0,85.0
9593,type_II,Ready To Move,Rustam Bagh Layout,2 BHK,1170.0,2.0,2.0,86.0
9594,type_III,Ready To Move,Tindlu,3 Bedroom,1500.0,2.0,1.0,87.0
9595,type_I,Ready To Move,Hosa Road,2 BHK,1016.0,2.0,1.0,39.95
9596,type_II,Ready To Move,Gottigere,2 BHK,891.0,2.0,1.0,25.0
9597,type_I,18-Jun,Kudlu Gate,2 BHK,1183.0,2.0,1.0,79.54
9598,type_I,Ready To Move,Singasandra,2 BHK,1010.0,2.0,1.0,29.5
9599,type_I,Ready To Move,Kanakpura Road,2 BHK,1339.0,2.0,2.0,62.0
9600,type_I,Ready To Move,Cooke Town,3 BHK,1600.0,3.0,2.0,260.0
9601,type_I,Ready To Move,Yelahanka,2 BHK,1234.0,2.0,2.0,80.0
9602,type_I,18-May,Chikkalasandra,3 BHK,1355.0,3.0,2.0,54.2
9603,type_I,Ready To Move,Kanakpura Road,2 BHK,1470.0,2.0,2.0,61.74
9604,type_III,Ready To Move,TC Palaya,3 Bedroom,1350.0,2.0,1.0,75.0
9605,type_I,Ready To Move,Pai Layout,2 BHK,1000.0,2.0,3.0,42.0
9606,type_I,Ready To Move,Thanisandra,3 BHK,1847.0,3.0,2.0,123.0
9607,type_I,18-Mar,9th Phase JP Nagar,3 BHK,1780.0,3.0,2.0,88.0
9608,type_I,Ready To Move,Choodasandra,3 BHK,1580.0,3.0,3.0,105.0
9609,type_II,Ready To Move,Old Madras Road,4 Bedroom,3900.0,4.0,2.0,175.0
9610,type_I,Ready To Move,Thanisandra,1 BHK,784.0,1.0,0.0,35.285
9611,type_I,18-Jun,Whitefield,2 BHK,1074.0,2.0,1.0,42.8
9612,type_II,Ready To Move,Dodda Nekkundi,4 Bedroom,3800.0,4.0,2.0,600.0
9613,type_I,Ready To Move,Kudlu,2 BHK,1027.0,2.0,2.0,42.0
9614,type_I,Ready To Move,Electronic City,3 BHK,1609.0,3.0,3.0,115.0
9615,type_I,Ready To Move,Hennur Bande,3 BHK,2500.0,2.0,1.0,60.0
9616,type_II,Ready To Move,Jigani,2 BHK,943.0,2.0,2.0,48.0
9617,type_I,Ready To Move,Kuvempu Nagar,2 BHK,1375.0,2.0,1.0,45.0
9618,type_I,Ready To Move,Gottigere,2 BHK,1410.0,2.0,2.0,45.0
9619,type_II,Ready To Move,Whitefield,4 Bedroom,2500.0,4.0,1.0,420.0
9620,type_I,Ready To Move,Sadashiva Nagar,3 BHK,3761.0,3.0,2.0,650.0
9621,type_II,Ready To Move,Electronic City,3 BHK,1449.0,3.0,2.0,100.0
9622,type_I,Ready To Move,Muthurayya Swamy Layout,3 BHK,2405.0,4.0,2.0,260.0
9623,type_I,Ready To Move,Sarjapur  Road,5 BHK,5965.0,5.0,,385.0
9624,type_I,Ready To Move,Jakkasandra Extension,2 BHK,990.0,2.0,2.0,58.0
9625,type_I,Ready To Move,Bannerghatta,2 BHK,1200.0,2.0,2.0,73.2
9626,type_I,18-Dec,Kannamangala,3 BHK,1865.0,3.0,1.0,139.0
9627,type_III,Ready To Move,Anandapura,2 Bedroom,1200.0,2.0,1.0,58.0
9628,type_III,Ready To Move,Bommenahalli,3 Bedroom,1200.0,3.0,1.0,125.0
9629,type_III,Ready To Move,Anekal,3 Bedroom,1500.0,4.0,1.0,99.0
9630,type_I,Ready To Move,Suraksha Nagar,3 BHK,1563.0,3.0,2.0,52.0
9631,type_I,Ready To Move,Marathahalli,3 BHK,1785.0,3.0,2.0,94.0
9632,type_I,20-Apr,Langford Gardens,3 BHK,2777.29,5.0,2.0,649.0
9633,type_II,Ready To Move,Raja Rajeshwari Nagar,9 Bedroom,3600.0,9.0,3.0,240.0
9634,type_III,Ready To Move,Singena Agrahara,3 Bedroom,1500.0,3.0,1.0,90.0
9635,type_I,18-Feb,Haralur Road,3 BHK,1810.0,3.0,2.0,112.0
9636,type_I,Ready To Move,Marathahalli,2 BHK,1102.0,2.0,2.0,53.67
9637,type_I,Ready To Move,Varthur,3 BHK,1737.0,2.0,1.0,57.32
9638,type_I,Ready To Move,Hoodi,2 BHK,1257.0,2.0,1.0,69.0
9639,type_I,Ready To Move,Vittal Nagar,2 BHK,1100.0,2.0,2.0,49.0
9640,type_I,17-Apr,Hennur Road,3 BHK,1192.0,2.0,1.0,60.0
9641,type_I,18-Mar,Electronic City,1 BHK,630.0,1.0,1.0,47.0
9642,type_I,Ready To Move,Koramangala,3 BHK,2223.0,3.0,2.0,300.0
9643,type_II,18-Dec,Electronic City Phase II,3 BHK,1220.0,3.0,1.0,35.23
9644,type_I,Ready To Move,Kadugodi,3 BHK,1711.0,3.0,3.0,75.0
9645,type_I,Ready To Move,Subramanyapura,3 BHK,1223.0,2.0,2.0,42.81
9646,type_I,Ready To Move,S R Layout,2 BHK,1096.0,2.0,2.0,48.0
9647,type_I,Ready To Move,Green Glen Layout,3 BHK,1680.0,4.0,3.0,95.0
9648,type_III,Ready To Move,Prithvi Layout,3 Bedroom,2273.0,4.0,3.0,220.0
9649,type_II,Ready To Move,KR Puram,6 Bedroom,2500.0,6.0,3.0,58.0
9650,type_I,Ready To Move,Electronic City,2 BHK,1221.0,2.0,2.0,68.0
9651,type_III,Ready To Move,Marathahalli,4 Bedroom,700.0,4.0,,72.0
9652,type_II,Ready To Move,Ashwathnagar,3 Bedroom,800.0,2.0,0.0,60.0
9653,type_I,Ready To Move,Channasandra Layout,3 BHK,2400.0,2.0,3.0,50.0
9654,type_I,Ready To Move,Raja Rajeshwari Nagar,2 BHK,1200.0,2.0,1.0,35.0
9655,type_I,18-Nov,Thanisandra,1 BHK,777.0,1.0,0.0,38.46
9656,type_I,Ready To Move,Pragathi Nagar,2 BHK,1350.0,2.0,2.0,41.0
9657,type_II,Ready To Move,Gubbalala,3 BHK,1539.0,2.0,2.0,52.36
9658,type_I,Ready To Move,Somasundara Palya,3 BHK,1570.0,3.0,3.0,68.0
9659,type_II,Ready To Move,Hoodi Layout,3 BHK,1500.0,3.0,2.0,88.0
9660,type_II,Ready To Move,Devasthanagalu,2 BHK,1200.0,2.0,1.0,65.0
9661,type_I,19-Sep,Kudlu Gate,3 BHK,1432.0,2.0,2.0,61.11
9662,type_II,Ready To Move, Anekal,1 RK,351.0,1.0,1.0,16.0
9663,type_I,Ready To Move,Billamaranahalli,2 BHK,1100.0,2.0,3.0,55.0
9664,type_I,19-Jul,Kanakpura Road,3 BHK,1703.0,3.0,2.0,130.0
9665,type_II,Ready To Move,Kanakpura Road,3 BHK,1843.0,3.0,2.0,90.0
9666,type_II,Ready To Move,Cambridge Layout,4 Bedroom,1600.0,3.0,1.0,165.0
9667,type_I,18-Mar,Sarjapur  Road,2 BHK,1242.0,2.0,1.0,75.0
9668,type_I,Ready To Move,Thigalarapalya,3 BHK,2072.0,4.0,2.0,139.0
9669,type_II,Ready To Move,Electronics City Phase 1,2 BHK,920.0,2.0,2.0,33.0
9670,type_I,Ready To Move,Hormavu,2 BHK,1210.0,2.0,3.0,69.0
9671,type_I,Ready To Move,Kasavanhalli,2 BHK,1181.0,2.0,1.0,61.0
9672,type_I,Ready To Move,Ramagondanahalli,2 BHK,1125.0,2.0,2.0,75.0
9673,type_I,18-Dec,Whitefield,4 BHK,2956.0,5.0,,234.0
9674,type_I,Ready To Move,Kanakpura Road,2 BHK,1220.0,2.0,2.0,60.0
9675,type_II,Ready To Move,Haralur Road,2 BHK,1300.0,2.0,2.0,60.0
9676,type_III,Ready To Move,Mahalakshmi Layout,5 Bedroom,1200.0,5.0,1.0,200.0
9677,type_I,Ready To Move,Nagarbhavi,2 BHK,1145.0,2.0,2.0,40.0
9678,type_I,Ready To Move,Kodigehaali,2 BHK,1117.0,2.0,2.0,56.0
9679,type_I,Ready To Move,Ashwathnagar,2 BHK,936.0,2.0,2.0,42.0
9680,type_I,18-Dec,Old Airport Road,4 BHK,2774.0,4.0,3.0,197.0
9681,type_I,Ready To Move,Hormavu,1 BHK,1351.0,2.0,1.0,53.0
9682,type_I,18-Nov,Govindpura,3 BHK,1578.0,3.0,1.0,73.9
9683,type_I,18-Apr,Sarjapur  Road,2 BHK,1350.0,2.0,1.0,85.0
9684,type_I,Ready To Move,Bommanahalli,4 BHK,2100.0,4.0,2.0,85.0
9685,type_II,Ready To Move,Budigere,3 BHK,1820.0,3.0,2.0,95.5
